src_url,vcs,name,web_url,description
https://github.com/mrdoob/three.js,git,three.js,https://threejs.org/,JavaScript 3D library.
https://github.com/pixijs/pixi.js,git,pixijs/pixi.js,,
https://github.com/ocornut/imgui,git,ocornut/imgui,,
