src_url,vcs,name,web_url,description
https://github.com/ArduPilot/ardupilot,git,ArduPilot/ardupilot,,
https://github.com/PX4/Firmware,git,PX4,https://px4.io/,"PX4 Autopilot Software, flight control solution for drones"
https://github.com/betaflight/betaflight,git,Betaflight,https://github.com/betaflight/betaflight/wiki,Open Source Flight Controller Firmware
