src_url,vcs,name,web_url,description
https://github.com/minio/minio,git,MinIO,https://min.io/,"MinIO is a high performance object storage server compatible with Amazon S3 APIs."
https://github.com/ceph/ceph,git,Ceph,http://ceph.com/,"A distributed object, block, and file storage platform."
