src_url,vcs,name,web_url,description
https://github.com/elastic/elasticsearch,git,Elasticsearch,,
https://github.com/elastic/kibana,git,Kibana,,
https://github.com/apache/lucene-solr,git,Apache Solr,https://lucene.apache.org/solr/,"Solr is the popular, blazing-fast, open source enterprise search platform built on Apache Lucene™."
